,Unnamed: 0,Tweet Text,label,preprocessed_tweet
1955,5J72knEBAAhePzzDheSL,Bestia me encanta el olor del ajo frito q locura,Healthy,bestia me encanta el olor del ajo frito q locura
1956,5J76knEBAAhePzzDDPI8,"Mk, siiii Eso por qué? No me brotaba hace mil años y ahora parezco una puberta jajaja RT @danidelaesp: Mujeres confirmen si a ustedes tambien se les está brotando la cara durante la cuarentena",Other,"mk , si <elongated> eso por qué ? no me brotaba hace mil años y ahora parezco una puberta jajaja rt <user> : mujeres confirmen si a ustedes tambien se les está brotando la cara durante la cuarentena"
1957,5J7xknEBAAhePzzDIdBc,@LauraNovoa_ Así va a ser. No hay otra opción 💪🏻😉,Positive,<user> así va a ser . no hay otra opción 💪 🏻 😉
1958,5J8Dk3EBAAhePzzDyhZo,#FelizLunes I Recuerda que debes lavar mínimo 8 veces al día tus manos con agua y jabón.,Positive,<hashtag> feliz lunes </hashtag> i recuerda que debes lavar mínimo <number> veces al día tus manos con agua y jabón .
1959,5J8Fk3EBAAhePzzD5x4P,toda la semana he parado en frente de la misma tienda a preguntarme si la solución a tanta ansiedad está en volver a fumar u.u,Negative,toda la semana he parado en frente de la misma tienda a preguntarme si la solución a tanta ansiedad está en volver a fumar u . u
1960,5J8Fk3EBAAhePzzDXx1i,"Tengo unas ganas de comer Ramen, impresionantes.",Healthy,"tengo unas ganas de comer ramen , impresionantes ."
1961,5Z77knEBAAhePzzDkffJ,"Yo pediría mucha comida, ya que no me gustan los dulces. 🤣 RT @Johaflorez01: Ajjj😅☺️.",Healthy,"yo pediría mucha comida , ya que no me gustan los dulces . 🤣 rt <user> : aj <elongated> 😅 ☺️ ."
1962,5Z8Dk3EBAAhePzzDRhRd,#Curiosidades El entrenamiento en casa más dulce que verás hoy: Ciro Messi y papá. Mire el video acá ➡️,Other,<hashtag> curiosidades </hashtag> el entrenamiento en casa más dulce que verás hoy : ciro messi y papá . mire el video acá ➡️
1963,5Z8Ek3EBAAhePzzD2xoU,"Con la misma frialdad que tú me das, que me hace de ansiedad enloquecer. 🎵🎵🎶🎶",Negative,"con la misma frialdad que tú me das , que me hace de ansiedad enloquecer . 🎵 🎵 🎶 🎶"
1964,5p71knEBAAhePzzDdN9-,Molde Silicona Multifiguras Navidad Papa Noel Para Masa Flexible,Other,molde silicona multifiguras navidad papa noel para masa flexible
1965,5p79knEBAAhePzzDEv0J,"Cuando poncho y años después lucifer cuello dijeron ""parece que te entretiene fregame, sabiendo que soy un hombre completo"" Cuanta razón para servir un trago Cuando yo tomaba, ya no tomo 😂😂😂",Other,"cuando poncho y años después lucifer cuello dijeron "" parece que te entretiene fregame , sabiendo que soy un hombre completo "" cuanta razón para servir un trago cuando yo tomaba , ya no tomo 😂 😂 😂"
1966,5p_9knEBAAhePzzDlwC0,"Iniciamos con una fruta que sabemos disfrutan mucho en helado, en sumo con fariña o tapioca. ¿Conocían la cantidad de beneficios para la salud que tiene el Açãi? #YoApoyoAlProductorRegional",Healthy,"iniciamos con una fruta que sabemos disfrutan mucho en helado , en sumo con fariña o tapioca . ¿ conocían la cantidad de beneficios para la salud que tiene el açãi ? <hashtag> yo apoyo al productor regional </hashtag>"
1967,658Ck3EBAAhePzzDxhJC,Yo tratando de controlar mi ansiedad en este momento. RT @felip_ruvalcaba: El té de manzanilla luchando contra la ansiedad:,Negative,yo tratando de controlar mi ansiedad en este momento . rt <user> : el té de manzanilla luchando contra la ansiedad :
1968,658Dk3EBAAhePzzDRhRd,#Curiosidades El entrenamiento en casa más dulce que verás hoy: Ciro Messi y papá. Mire el video acá ➡️,Other,<hashtag> curiosidades </hashtag> el entrenamiento en casa más dulce que verás hoy : ciro messi y papá . mire el video acá ➡️
1969,658Hk3EBAAhePzzDWyRC,"Cuando digo que me da igual jaja enserio me da muy igual! JAJA RT @ElMakiaDice: Uno es como ""me da igual parce"" y por dentro le duele como un hijueputa.",Positive,"cuando digo que me da igual jaja enserio me da muy igual ! <allcaps> jaja rt </allcaps> <user> : uno es como "" me da igual parce "" y por dentro le duele como un hijueputa ."
1970,6J70knEBAAhePzzDatzB,"Fumar marihuana en Transmilenio es de lo más sano que puede pasar en este sistema que contamina el aire de Bogotá, cobrar un pasaje carísimo por un servicio mediocre que enferma de estrés a toda una ciudadanía y no vaya ser y se incendie por falta de mantenimiento.... ¡RÓTENLO!",Other,"fumar marihuana en transmilenio es de lo más sano que puede pasar en este sistema que contamina el aire de bogotá , cobrar un pasaje carísimo por un servicio mediocre que enferma de estrés a toda una ciudadanía y no vaya ser y se incendie por falta de mantenimiento . <repeated> ¡ rótenlo !"
1971,6J78knEBAAhePzzDEvmm,"Tan linda esa monaaa. Si supiera cuántos la amamos..👌😍 RT @angelandradece: Yo no gasto mi tiempo discutiendo con nadie, si usted viene a esta cuenta a destilar veneno bien pueda y siga derecho que bloquear es gratis y da mucha tranquilidad. Besis",Positive,"tan linda esa mona <elongated> . si supiera cuántos la amamos . <repeated> 👌 😍 rt <user> : yo no gasto mi tiempo discutiendo con nadie , si usted viene a esta cuenta a destilar veneno bien pueda y siga derecho que bloquear es gratis y da mucha tranquilidad . besis"
1972,6J8Dk3EBAAhePzzDRhRd,"Diariamente realizan un trabajo de 9 a 11 de la mañana, guiadas por su preparador físico. Todo el equipo se conecta al mismo tiempo para que sea mas efectivo el entrenamiento →",Practice_sports,"diariamente realizan un trabajo de <number> a <number> de la mañana , guiadas por su preparador físico . todo el equipo se conecta al mismo tiempo para que sea mas efectivo el entrenamiento →"
1973,6J8Ek3EBAAhePzzDTxk3,Me di cuenta en está cuarentena que lo único que controla mi ansiedad aparte del gimnasio es la cocina...,Practice_sports,me di cuenta en está cuarentena que lo único que controla mi ansiedad aparte del gimnasio es la cocina . <repeated>
1974,6J8Gk3EBAAhePzzD3SN-,"Sanguino no defienda lo indefendible no me hagas pensar que eres otro fasista vote por ti no hagas arrepentirme defendiendo la que autoriza violar los campus reprime al pueblo por pedir comida eso es ser fasista carlos caicedo dando catedra de que es estar del lado del pueblo RT @AntonioSanguino: Se está volviendo imposible converger en una propuesta común con quien considera “fascista” el gobierno Verde d Bogotá. Una recomendación d ciencia política elemental a @petrogustavo : averiguar distinción entre democracia, autoritarismo y fascismo.",Negative,"sanguino no defienda lo indefendible no me hagas pensar que eres otro fasista vote por ti no hagas arrepentirme defendiendo la que autoriza violar los campus reprime al pueblo por pedir comida eso es ser fasista carlos caicedo dando catedra de que es estar del lado del pueblo rt <user> : se está volviendo imposible converger en una propuesta común con quien considera “ fascista ” el gobierno verde d bogotá . una recomendación d ciencia política elemental a <user> : averiguar distinción entre democracia , autoritarismo y fascismo ."
1975,6Z8Ck3EBAAhePzzDMRG7,Y después de todo uno se da cuenta que la Felicidad depende de uno mismo y de nadie más.....,Positive,y después de todo uno se da cuenta que la felicidad depende de uno mismo y de nadie más . <repeated>
1976,6Z8Dk3EBAAhePzzDRhRd,Hoy mi querido @patacoach nos dio sopa y seco en entrenamiento por zoom. El primer ejercicio no lo hice bien nunca. Aiuda. vía @YouTube,Practice_sports,hoy mi querido <user> nos dio sopa y seco en entrenamiento por zoom . el primer ejercicio no lo hice bien nunca . aiuda . vía <user>
1977,6Z8Gk3EBAAhePzzD3SN-,TODAVÍA NADA DE AGUA YA ESTO ES VA DE MAL EN PEOR YA LOS VECINOS ESTAMOS PROPONIENDO QUEMAR BASURA Y LLANTAS RT @romerojairo: HOY TENEMOS 5 DÍAS SIN AGUA ESTA ES LA FORMA DE PELEAR CONTRA LA PANDEMIA,Negative,todavía <allcaps> nada de agua ya esto es va de mal en peor ya los vecinos estamos proponiendo quemar basura y llantas rt </allcaps> <user> : <allcaps> hoy tenemos </allcaps> <number> días <allcaps> sin agua esta es la forma de pelear contra la pandemia </allcaps>
1978,6p77knEBAAhePzzDG_YH,Hoy me quiero quejar por milésima vez de las noticias falsas y de la psicosis que tiene la gente😠,Negative,hoy me quiero quejar por milésima vez de las noticias falsas y de la psicosis que tiene la gente 😠
1979,6p78knEBAAhePzzDlPuy,"Mi perro me mira mientras hago ejercicio y pienso que dice como ""esta maldita se está ejercitando para después comer como vaca"" 😂😂😭",Practice_sports,"mi perro me mira mientras hago ejercicio y pienso que dice como "" esta maldita se está ejercitando para después comer como vaca "" 😂 😂 😭"
1980,6p8Ck3EBAAhePzzDxhNC,Líder de Gimnasio Pokémon Una foto tuya como líder de Gimnasio Pokémon y tus 6 Pokémon representativos. Comenta con un emoji y te doy una característica para tu equipo. Category is: Pokémon útiles en una confrontación contra el ESMAD. (via @EstadoAlternado),Other,líder de gimnasio pokémon una foto tuya como líder de gimnasio pokémon y tus <number> pokémon representativos . comenta con un emoji y te doy una característica para tu equipo . category is : pokémon útiles en una confrontación contra el <allcaps> esmad </allcaps> . ( via <user> )
1981,758Ck3EBAAhePzzDxhJC,16 años con mí mejor amigo la ansiedad RT @MiPatanFavorito: Presuman su amistad más larga.♥️,Negative,<number> años con mí mejor amigo la ansiedad rt <user> : presuman su amistad más larga . ♥️
1982,758Ek3EBAAhePzzDTxg3,papi la tranquilidad con que respira este man es impresionante definitivamente un ídolo 💕 RT @sofiarza: Ustedes saben lo qué hay que tener el corazón lleno de amor para poder responder a las críticas así???,Positive,papi la tranquilidad con que respira este man es impresionante definitivamente un ídolo 💕 rt <user> : ustedes saben lo qué hay que tener el corazón lleno de amor para poder responder a las críticas así ? <repeated>
1983,7J8Bk3EBAAhePzzDqQ8i,"La señora Rodriguez lo que es , es una loca degenerada y mentirosa RT @cari513: @lcvelez @NicolasMaduro @drodriven2 Que alguien le diga a Pantalla VÉLEZ que es más fácil que los Colombianos pobres se mueren más fácil de hambre y de la PANDEMÍA que los propios Venezolanos. La señora Rodríguez tiene toda la razón, Ivan Duque tras de NEGLIGENTE es un INEPTO.",Negative,"la señora rodriguez lo que es , es una loca degenerada y mentirosa rt <user> : <user> <user> <user> que alguien le diga a pantalla vélez que es más fácil que los colombianos pobres se mueren más fácil de hambre y de la pandemía que los propios venezolanos . la señora rodríguez tiene toda la razón , ivan duque tras de <allcaps> negligente </allcaps> es un <allcaps> inepto </allcaps> ."
1984,7J8Ek3EBAAhePzzDTxk3,"Prepagar servicios como peluquería, gimnasio y comida con bonos digitales que estos emitan de manera organizada puede ayudar a miles de personas a sortear este #AislamientoObligatorio. Se haría a través de @WhatsApp y similares @IvanDuque @MincomercioCo @Bogota @AP @CCPortoalegre",Other,"prepagar servicios como peluquería , gimnasio y comida con bonos digitales que estos emitan de manera organizada puede ayudar a miles de personas a sortear este <hashtag> aislamiento obligatorio </hashtag> . se haría a través de <user> y similares <user> <user> <user> <user> <user>"
1985,7J8Hk3EBAAhePzzD0CYd,"Éste sorete hizo un p*cto con troloneta RT @BersachiaF: @troglioneta Querido Troglioneta, no soy una persona que suele pedir cosas. Pero mí abuela de 82 años, actualmente está luchando por su vida, ella es fanática de Shrek desde chica, siempre iba a su casa a ver la película. Me gustaría darle una última alegría mostrandole que Shrek ganó. Gracia",Other,"éste sorete hizo un p*cto <censored> con troloneta rt <user> : <user> querido troglioneta , no soy una persona que suele pedir cosas . pero mí abuela de <number> años , actualmente está luchando por su vida , ella es fanática de shrek desde chica , siempre iba a su casa a ver la película . me gustaría darle una última alegría mostrandole que shrek ganó . gracia"
1986,7Z8Ek3EBAAhePzzD2xoU,Ayer tuve entrenamiento virtual con mi hermoso equipo 🏓😍 y hoy no puedo caminar del dolor tan berraco en las piernas (Todos estamos igual) ¿Qué demuestra eso? Que me estoy volviendo perezosa y sedentaria. Seré una bolita hermosa al salir de todo esto si no me ajuicio. 😂,Practice_sports,ayer tuve entrenamiento virtual con mi hermoso equipo 🏓 😍 y hoy no puedo caminar del dolor tan berraco en las piernas ( todos estamos igual ) ¿ qué demuestra eso ? que me estoy volviendo perezosa y sedentaria . seré una bolita hermosa al salir de todo esto si no me ajuicio . 😂
1987,7Z8Ek3EBAAhePzzDTxg3,"Qué diferencia es escuchar a @ClaudiaLopez comparada con @IvanDuque . Orgulloso de mi alcaldesa, me da mucha tranquilidad.",Positive,"qué diferencia es escuchar a <user> comparada con <user> . orgulloso de mi alcaldesa , me da mucha tranquilidad ."
1988,7Z8Fk3EBAAhePzzDXx1i,Mi obesidad radica en que me suelo comer muchas palabras a la hora de escribir.,Other,mi obesidad radica en que me suelo comer muchas palabras a la hora de escribir .
1989,7p74knEBAAhePzzDBemN,-Me estás analizando? Ya sabes leer la mente ? Y eso si da Plata ? - porque mejor no te comes una monda 🙂 pa analizar eso RT @acooknamed_Seb: –¿En serio? ¡Tan rico! ¿Cuándo me cocinas algo? –😒,Other,- me estás analizando ? ya sabes leer la mente ? y eso si da plata ? - porque mejor no te comes una monda 🙂 pa analizar eso rt <user> : – ¿ en serio ? ¡ tan rico ! ¿ cuándo me cocinas algo ? – 😒
1990,7p8Ak3EBAAhePzzDHwgj,Y al que votó por Jaider Villa como mejor protagonista de novela🙄😂 RT @RicciuP: Le piden Aislamiento Inteligente al país que votó Escarcha como el mejor nombre para las popstars.,Other,y al que votó por jaider villa como mejor protagonista de novela 🙄 😂 rt <user> : le piden aislamiento inteligente al país que votó escarcha como el mejor nombre para las popstars .
1991,7p8Ek3EBAAhePzzD2xoU,Entrenamiento en casa #PS4share,Practice_sports,entrenamiento en casa <hashtag> ps 4 share </hashtag>
1992,8570knEBAAhePzzDatzB,"""El presente me castiga con esta fatiga que no se mitiga con el amor fugaz de una gold digger, mi corona no es de oro ni de espigas, soy un rey de nadie en esta tierra traicionera y mi hierba se incinera no hay otra manera de calmar las ansias...""",Other,""" el presente me castiga con esta fatiga que no se mitiga con el amor fugaz de una gold digger , mi corona no es de oro ni de espigas , soy un rey de nadie en esta tierra traicionera y mi hierba se incinera no hay otra manera de calmar las ansias . <repeated> """
1993,8578knEBAAhePzzDEvmm,Me estresa la gente que cree que uno se debe resignar a lo que le toque. Que clase de conformismo es ese.,Negative,me estresa la gente que cree que uno se debe resignar a lo que le toque . que clase de conformismo es ese .
1994,858Ak3EBAAhePzzDnApV,"Y porque no está preso? O sea en mi finca puedo hacer un lab de coca y todo bien no pasa nada? RT @GustavoBolivar: Renunció el embajador Sanclemente dueño de la narco hacienda donde hallaron laboratorios de cocaína. Lo hace 2 meses después del hallazgo. O sea, se comió 2 sueldos del erario, sin dársele nada. Por qué el Pte Duque no le exigió la renuncia el mismo día del hallazgo? ¡Increíble!",Other,"y porque no está preso ? o sea en mi finca puedo hacer un lab de coca y todo bien no pasa nada ? rt <user> : renunció el embajador sanclemente dueño de la narco hacienda donde hallaron laboratorios de cocaína . lo hace <number> meses después del hallazgo . o sea , se comió <number> sueldos del erario , sin dársele nada . por qué el pte duque no le exigió la renuncia el mismo día del hallazgo ? ¡ increíble !"
1995,858Dk3EBAAhePzzDRhRd,"Esta noche a las 7,00PM conéctate a nuestro Facebook live. El Sensei Edgar Vargas Ojeda estará dirigiendo nuestro entrenamiento virtual. #YoMeQuedoEnCasa #YoEntrenoEnCasa #JKASKDIColombia",Practice_sports,"esta noche a las <number> , <time> conéctate a nuestro facebook live . el sensei edgar vargas ojeda estará dirigiendo nuestro entrenamiento virtual . <hashtag> yo me quedo en casa </hashtag> <hashtag> yo entreno en casa </hashtag> <hashtag> jkaskdi colombia </hashtag>"
